3592	5563
8690	12763
2442	7105
44	2773
7509	7822
243	4181
14316	16206
5595	12311
4185	7145
61	16061
15487	4489
4286	9451
10421	11065
11869	5848
15905	14950
1537	10483
2928	9674
12623	5706
9889	8816
11340	14469
13253	8206
3566	6035
15712	13114
7345	8051
10461	6069
243	15920
6322	14142
10461	4698
12696	4464
5920	8059
2433	3465
10608	13093
13574	6006
8436	15026
37	6800
616	2461
12540	13740
1192	6374
11848	13410
8878	9055
2161	14649
16019	12482
791	4626
10461	10701
12131	5964
10543	8335
2942	9206
4438	8162
10395	9008
4451	6315
10461	2005
12334	15219
14185	11307
14433	557
5342	704
14645	3536
2197	1455
10395	3691
1173	2867
10991	6605
4928	833
10461	346
11869	2472
4677	13450
7388	2944
10991	12814
2140	4383
2942	9821
37	873
889	602
13984	6730
3542	3115
493	9873
3155	1443
2270	5178
16019	8288
9250	15013
2961	10864
739	508
4677	12959
10111	5238
3962	13147
6322	11594
64	5097
10395	4868
10395	7829
2140	13365
7785	6968
2442	1868
14950	10230
1086	1455
6322	8795
12510	9635
16143	7803
9	10350
3995	3411
11130	6092
1252	2331
6322	181
2320	31
13402	8774
149	3541
6957	14635
9840	14613
3592	9712
243	201
6764	5895
4964	1627
9377	4740
6322	9548
10415	15927
8696	2902
14381	13900
4185	1765
5920	3649
5785	12935
8133	1823
15965	2662
493	10373
14585	11979
6322	11525
11869	4284
2075	4139
4677	5960
14185	11471
4606	8229
14863	9734
11869	10877
5686	2101
5050	13900
6730	2256
7119	8359
11470	13288
11869	12121
15487	699
11352	9965
40	2312
13321	4584
7023	14219
7310	11323
10974	3282
10498	13776
8690	13114
9889	11048
10543	3982
7664	2437
9468	15163
11869	9825
12749	5888
16019	11640
14185	1269
243	6128
9568	14091
12749	5446
791	10753
8191	10461
15905	4328
15488	15905
14700	13410
8690	16065
8133	1477
14381	14431
14185	1003
7829	7617
9138	10692
10991	2673
4309	5545
15663	12080
5686	7693
13945	4000
14185	4060
13900	11705
3962	6560
14213	6007
12447	7908
1905	5895
616	665
61	10840
4558	13061
2579	4877
14343	6482
3155	13769
7	15285
15663	5561
14431	2052
9153	8928
11129	6493
12748	6769
8690	6206
4107	15369
7664	15246
7388	6182
12991	10455
11479	1697
14690	16187
5566	6322
8078	13410
14950	15442
6027	7557
3279	10763
1086	10196
12795	2648
7115	10963
15782	13032
13326	6555
3962	7863
37	10976
3432	12004
2942	8378
9187	4554
12795	10643
7084	5718
6482	10556
9403	1230
14381	8501
12795	2247
2011	14444
11894	15905
8994	3907
14185	8168
5273	14366
3361	3724
616	7105
13855	671
5920	8832
11060	4810
13894	12358
9765	10585
8133	10438
11447	16196
14875	12092
7318	2962
1086	15013
6953	1570
3592	10142
7509	16106
5667	13237
2622	9590
5686	8295
7345	4237
6322	2396
13171	6037
37	1476
6322	14579
6062	10666
10217	14950
11869	13135
9793	4666
15712	13016
14185	3646
5569	11257
322	9347
4185	9139
3124	12182
7023	667
4742	4874
10461	754
8690	14846
12593	11776
61	6875
16019	15974
3446	866
1444	1252
10543	12877
10461	10644
13731	15822
4263	2568
6322	3698
13486	9428
2961	3904
7580	2581
9244	2697
1296	2888
15498	14016
3962	3019
2961	6474
2579	12017
12991	5870
10991	3651
7548	4141
6103	3701
14700	6322
9712	3892
4286	5247
13486	10109
5443	222
94	4450
10217	9223
15978	4044
8852	13959
6858	4734
47	110
1086	13900
1537	11438
13274	4729
9072	1153
13900	4043
13914	9642
488	47
9889	7703
10991	1549
4928	2822
7023	11931
11188	12748
11848	3950
13245	13486
14461	6859
9568	11953
10707	8257
7023	13376
2579	14004
13894	4540
12334	6773
44	14471
11869	3613
493	9443
14535	10332
7310	3284
11489	3227
7119	2149
10498	4888
10415	13265
15487	8898
5920	1593
11484	7790
14593	5112
3735	1444
6322	11154
6322	12310
10111	4692
2442	2463
13253	2296
8520	9294
2075	2480
9568	4345
14700	6897
44	4124
4677	9443
6482	863
3220	10903
13326	6794
8826	5882
5280	11180
440	3175
7535	15436
3518	9639
14824	6730
8632	13892
6829	15311
16063	1799
11130	9651
5964	12913
13321	12853
5121	1995
4669	1118
5443	15925
14700	13627
9653	9547
8955	9084
54	8229
11	10882
8690	13770
3155	7374
7388	15519
16188	2328
16095	6322
7699	11139
6322	6313
44	11425
10461	12808
3962	14509
12510	2944
10991	8745
243	12905
2961	4472
1993	14222
8824	11721
889	15184
10598	6105
7626	12935
5373	4062
8690	9297
16011	12138
6846	2786
15468	4635
2579	13353
3592	5874
4096	13703
13731	10952
61	8535
15979	8198
3686	5907
2140	9026
3592	11109
8793	15947
12753	12839
13639	7116
11188	10932
13396	14152
522	5888
8523	14995
10707	14518
12540	5949
8078	8809
1202	14391
6322	4630
11108	6135
6322	2790
16188	2866
13065	4907
14700	15135
13391	13407
8690	226
10532	3697
12229	938
5373	3545
11177	14859
6430	4227
616	13422
7478	13
13036	1153
15979	10959
3117	2404
14461	6356
6322	4874
16143	12537
13731	8604
493	866
14381	3075
14585	1916
3962	5587
21	10440
13100	15342
59	4516
850	5422
10461	15682
493	11639
5785	3681
14185	2187
7267	12505
4263	12917
6322	4709
15487	9593
11340	15486
10991	15857
15415	5593
2667	5870
12696	9420
10891	12338
13065	9099
4242	2944
10461	6101
1192	8116
13486	5895
14249	1919
13945	16174
5569	182
7451	14673
15156	12104
7829	9653
8690	11781
10991	2944
3211	4363
9840	15955
12947	3155
6322	14217
7371	10340
6025	2067
2605	7222
3592	14073
15979	11078
13731	9758
12753	6263
15	11734
13326	11878
14535	14689
6322	8372
739	7494
9377	1539
3962	4367
15712	5657
6322	7246
13036	301
11143	11600
12623	10253
3962	11222
12947	2148
7748	13357
4669	12696
488	15443
4030	8570
8826	4599
7509	3179
11447	15924
10579	12770
11352	6257
10991	8545
9846	6722
16019	4304
5691	13894
6730	15841
12214	9494
719	4855
8078	15090
1100	12973
10893	13820
12991	6358
6562	4842
10419	6322
15487	15987
11078	3160
15076	16107
10991	10018
11	1632
10839	8429
243	1042
15799	14859
8630	13410
9138	7397
13413	6524
1444	13029
7388	4751
10402	12646
8709	83
6730	14041
3686	41
10217	12782
4499	5404
3155	5299
12238	4509
13065	10262
12795	12535
9791	9
15468	5735
5569	8669
2075	2546
13945	8102
14444	523
8928	7282
8059	1629
4606	13460
16063	7467
7318	10238
21	6394
3155	15238
10991	14918
3220	13226
488	7234
243	159
14433	8398
2193	8686
3385	8007
14381	14898
11848	5874
4874	4382
10839	544
3155	12477
1100	15204
9840	4745
6482	3791
12593	11594
10498	5458
9840	2017
10498	12048
47	6343
493	9093
12350	6997
6846	1091
10707	15859
7345	14180
16063	8335
14185	15058
1484	1807
1444	6730
11470	8171
12344	13185
12540	6229
4286	3536
8690	2856
14444	15402
13065	5386
8007	8637
2161	8843
16248	13931
10217	15927
10543	565
1296	830
6322	14474
5489	7939
15468	6967
15487	4476
8690	6622
6322	6389
44	7778
14213	10786
13731	6769
3295	2562
1052	4561
16188	13900
12795	15037
5569	5561
11060	3480
7580	4286
7388	4129
5165	10835
16248	13359
15487	14717
7084	15531
7106	7037
7023	3892
2544	1130
621	4533
10768	9579
11894	1819
16019	7391
10991	7702
6062	2362
3155	590
2928	13612
14950	8776
6870	3469
13486	1266
11188	8766
7388	6136
10419	3531
9244	11475
6718	7961
10991	4145
7318	1604
14585	11484
14690	1250
15487	4165
10319	14789
16035	9867
7161	9038
3592	1879
4286	13929
6025	2818
13391	13717
10543	9936
14328	12291
16248	10805
3361	14030
12334	8177
10461	49
14408	10457
15799	15534
3155	2357
243	6723
12947	4372
493	6993
12749	2859
12947	2000
13486	3390
10543	9964
5686	2518
4008	5453
11869	15224
9568	292
3536	6773
13914	781
9072	7161
5785	10966
10991	9210
9187	6107
14249	7786
14005	6301
16063	7877
12749	14366
12869	5047
7388	7782
5354	2426
1141	12935
10839	8072
6858	7392
10991	8335
12623	12545
44	4584
4928	13734
616	2558
9187	2220
13446	7679
5280	5012
5686	7920
4096	13319
15275	4745
12991	117
2622	186
488	6209
3983	4960
6322	7940
7993	15540
7829	13973
243	10833
2942	5497
15254	11132
7388	4654
10974	11249
10004	13935
16076	10966
539	2159
2206	10049
7388	14864
47	13716
10214	11554
4746	3536
8690	12334
621	3433
2199	9405
13396	3788
3699	6699
14185	11480
8656	15122
15415	12276
15415	11033
8945	14822
13914	10564
6730	8067
2049	5195
5443	14092
10966	13340
13894	10727
14431	10267
16202	14587
10461	8201
3220	8690
41	11078
44	14213
719	5286
15712	12236
4700	6709
10714	5429
2512	9693
8630	6164
5920	9452
6322	7598
8078	5903
13884	15013
2167	6045
2367	11704
9479	12334
8990	9089
13731	4915
15254	200
10498	5895
9403	13372
13087	16042
15254	1060
3829	902
14700	9280
11447	16213
2928	5876
2577	15070
49	5688
13305	630
9072	4556
5652	14249
16189	11602
5964	14195
7388	11787
2242	13650
11394	12510
243	7629
7318	14133
9712	3697
3446	3722
44	2883
4202	10532
10839	1161
5595	16076
4519	4250
6322	16179
15979	2332
10111	6345
14700	2512
3446	1652
3373	8632
6322	1791
15592	12370
7523	1412
8690	9249
2391	11181
7345	13750
2442	14823
4008	10291
7119	13290
10768	5874
10461	9100
7829	576
488	7885
9443	12781
13900	16053
14585	7087
12370	14728
5301	5543
11678	2759
2579	14138
11869	298
8656	5886
7474	8690
616	6850
10498	3873
16248	10975
40	9524
11177	16258
6322	7420
10461	6299
11300	8297
9468	1836
10267	2367
2961	10352
8690	15441
3735	9273
10893	8119
5601	10172
2961	13722
94	13410
9403	2876
12696	3824
6322	14166
6322	6328
3550	8360
11869	10179
10714	8687
8523	13298
15663	15849
10395	116
13914	3452
5686	11340
7318	9985
11108	6582
12947	16221
14645	54
1444	6957
8690	15905
12801	10694
9523	15300
16202	15445
10991	10341
3735	2367
7091	6421
8523	2358
11894	8818
12870	3370
15254	3852
3155	5845
15488	13759
10991	5265
9840	11697
8059	11515
15799	11461
9859	1995
8844	7146
44	5297
11869	2948
7388	1980
5443	11738
8133	3928
9153	13226
7023	5072
6322	3032
7580	12029
14580	8243
9403	13999
243	4633
1086	6358
7267	3166
10991	2292
1296	7277
13486	406
2661	8636
14444	6941
4286	1266
4651	9403
1993	2302
14950	12577
2167	11406
4606	4371
4928	5847
13731	14901
488	14295
11894	1164
6322	3509
7318	1815
12515	14431
14248	6336
13486	11930
7023	580
6322	12278
6322	7770
2027	6226
1556	7043
14859	9275
12370	692
7224	12638
12143	11627
2242	2491
5569	864
12334	4677
11894	10077
2242	14784
2140	3523
9055	5904
11191	11616
6322	737
8520	5898
5328	8441
13419	2383
3373	7873
13731	14070
13245	881
12748	15602
44	12970
11605	8087
3361	5032
8656	10976
12510	6716
8945	15874
8007	12656
12229	305
3160	9721
15254	2040
1993	10772
11236	8224
13854	13285
10395	4067
6322	13761
8928	12685
9378	4895
9192	6019
11479	7078
4921	13027
14185	13071
7318	8706
6322	7839
7023	8658
10707	11529
8133	15013
13029	7327
13253	5999
5595	1252
2961	14528
243	10821
6730	6652
4612	7144
5920	5014
44	8633
6322	9357
2961	1144
10991	11949
16019	13229
13731	2066
13914	6842
15454	15191
2784	12458
11117	10898
4000	5240
3667	6319
8133	5534
13914	728
4286	14618
7115	15081
11392	3902
5595	13941
13419	10745
2961	7086
2016	7673
46	2483
8793	6562
8824	10960
8523	9549
2431	5973
1503	10854
10543	3636
15487	6904
11837	637
13245	3877
4286	5882
14700	12917
6111	2622
9192	4226
7626	7448
5920	13713
8656	2249
13245	8081
10461	570
5205	11015
8630	2088
744	4206
6322	10969
44	6625
13326	3328
15076	2383
3536	12131
1444	4745
2942	9217
621	15530
1770	1769
8133	2943
10461	5185
11470	15081
7781	630
242	4530
3432	13474
7509	7703
6846	14778
10891	892
12947	2169
7699	6369
8133	10884
13914	1417
6482	6080
8133	684
2643	4380
692	6562
2583	14792
8078	6993
13321	8195
14700	3920
46	10736
4202	16125
6322	12983
2961	630
488	12765
2579	4753
10991	15579
10498	13969
1528	11235
2546	4139
14185	13772
11236	1898
13402	2109
6562	13295
9651	15402
3962	9368
1100	12192
13171	2587
8007	1211
40	859
2961	12708
14700	9970
94	11255
5443	5087
12334	8229
3141	7803
13914	2542
6027	15220
9479	15688
7310	4173
4677	11878
12991	3103
2928	9446
13914	10943
6044	5163
15181	5925
12635	2437
2579	2817
7023	3612
5021	1945
14535	10031
44	6441
8826	4286
8690	4434
3962	14285
44	15255
10891	10589
243	6705
13171	11858
6666	15013
2199	9098
10991	12696
6948	7558
6870	1632
5165	11984
6322	8095
14585	11610
8133	14185
8434	5205
5443	11004
13792	13345
4202	1552
11470	3457
2961	9421
2242	10993
1556	6851
729	4172
8279	6992
6858	7171
10395	8735
10991	13096
739	5870
7345	12656
10735	2379
10707	11206
15487	7374
11869	1301
2282	16076
13900	13654
10154	1469
2442	4363
3686	7905
1444	5886
4096	15277
7388	6616
14185	6453
4519	13226
6322	12423
4606	8228
8696	7119
1933	11123
5165	1681
5165	7322
6044	15725
6322	6411
6430	15317
15886	7386
14700	8527
10532	6061
11220	5061
657	627
3962	4460
11479	7823
14185	14915
242	1682
14932	1877
12749	4363
1173	13460
9192	15739
14185	11146
14381	5741
13486	14386
4742	4309
16248	14444
14444	8870
2667	10667
15095	3179
3686	2808
2242	15131
2282	8537
6730	3062
8007	13781
14381	6501
243	8371
15886	6268
13321	8865
6846	6594
1414	1746
13486	8231
616	12862
9378	13016
6666	2986
4263	5422
8656	1411
13112	6227
1784	475
15095	12935
8793	1877
8928	11061
44	1549
13253	13780
13391	10963
4498	4494
13894	12947
62	11217
2242	16061
3962	4852
2579	7949
11177	2070
46	3388
7388	14218
3295	2946
13745	9303
2270	13382
12143	1859
8078	6730
2371	14186
11537	6322
13731	12885
4921	12209
10991	12818
16142	4889
2605	10910
56	13736
15362	12370
12143	14456
5920	4229
1503	16076
5595	9734
7808	3641
5443	11174
2161	3587
1100	11954
12635	10579
15254	4685
4125	5368
14110	1056
7388	10540
6858	12517
8133	1686
16076	4745
7854	7850
11869	144
3155	8870
14444	398
5785	146
4606	9028
10543	10358
243	2113
4185	3779
6114	13410
15487	5429
1252	10992
11869	9406
12947	14728
12540	7074
1933	2056
6322	15635
322	12844
3155	15372
5165	5055
12842	3081
8078	14194
12850	7936
6	778
797	795
12795	5697
6322	4580
1444	9123
12734	14294
4677	15765
15156	16028
7580	873
243	7765
14213	7782
9192	9507
14185	2266
14690	941
8007	10126
7436	10670
8747	11646
10461	11219
6322	5397
5165	10333
6322	2277
3155	6306
1484	8167
7580	9793
13884	2152
6025	14108
10579	10773
11026	16005
61	6872
7106	13093
14745	4139
10991	3693
9443	10480
2140	10749
8059	9320
2242	12696
9640	4674
6322	10097
14535	13662
6322	4662
13747	13016
3155	9239
11191	8654
2270	9793
14859	11895
5595	3824
11108	14094
8133	11912
7267	3314
4096	9063
8059	11207
12334	15905
11177	9106
4964	3707
9889	10139
9640	14455
6105	1153
729	3858
7388	9113
6322	13255
2199	14444
12991	10950
1444	756
8690	11252
12238	7964
14428	2944
7509	2616
11177	11175
11188	12656
6322	2960
9651	16248
13391	7470
9889	7807
14	1420
8133	8163
3373	7114
6957	4701
2161	7585
9793	9575
5354	4873
14185	11294
1296	1279
13065	16061
12143	13570
9373	6049
8078	340
15362	9734
1444	4244
8928	2121
10461	1617
6519	13915
3361	5845
8078	996
8630	5472
11605	14924
44	14442
13914	14737
12540	7122
11220	9551
13253	3803
12464	8534
15487	11056
15487	4205
739	3744
12370	340
15886	86
7535	16009
12795	12794
7781	857
44	11034
12696	2441
10154	15374
2442	11622
3686	1374
7626	3724
61	1567
9793	7078
5300	8699
44	6843
9712	5268
8133	5080
13253	3795
10891	11900
1296	15904
12334	13713
6998	15998
10991	15410
14185	12003
621	15423
9712	908
14249	5441
2140	2137
5443	13195
10839	3591
10402	5903
12635	13486
14394	5569
6322	13470
2661	1054
7318	14721
4677	8229
13792	385
13391	1549
7023	4998
39	3578
3592	4864
9243	14924
12696	12728
2242	11310
488	1931
1444	10916
4107	15013
10154	5688
8879	2437
4096	10771
11220	5639
13065	5882
16202	4771
10991	7454
12350	9599
3592	12107
2583	7803
11392	7080
3592	4184
7115	8235
4202	6748
13326	15013
7161	15402
9125	4067
14431	14439
3962	14549
243	4175
12795	14196
16248	15402
94	9484
13731	4677
5964	13460
6322	6341
2338	6116
3155	12947
10991	5195
13817	7505
739	2546
1252	12696
7606	10126
13914	15763
10461	3205
4746	6563
7851	3538
8690	15927
2242	11809
15454	4417
5569	6322
14535	11206
12870	12816
3155	13986
10839	10841
12623	11548
12623	7783
8287	1444
6482	11814
889	8373
6482	6953
3155	6105
8690	5619
10214	13943
12991	13279
127	7282
1993	8706
6322	12612
11537	5964
8656	7524
10974	15013
616	7322
11130	6108
889	7384
6322	2537
10893	725
12143	2770
12795	4990
10461	3470
16019	5892
9378	14478
13731	5304
9846	2942
14249	5964
13914	11579
13457	10223
4185	16113
3962	14208
16189	13236
13065	11347
2942	12935
6322	2106
4819	8729
9889	5702
243	965
9974	11290
3592	5559
15482	12277
40	10463
37	6003
1537	11969
8690	1549
5785	16076
243	10374
9823	7483
8630	2165
10395	4407
9889	2545
13065	14852
4185	2117
5920	996
11869	633
1414	3222
5373	687
6044	14638
13900	6394
6482	7374
9846	1562
10395	5964
4263	14222
10395	8047
10608	13884
2546	3724
10839	6322
8279	7966
13731	493
5601	6235
3446	2367
12421	5761
1192	8859
15156	226
3966	5895
5165	4416
11484	4286
16248	9651
10707	4400
243	6897
5205	7349
3155	14381
13914	1567
15487	7931
2167	2650
11340	1342
8133	15796
12073	14168
5964	8690
14394	12285
13065	8690
5365	11890
16019	13267
8884	6322
7664	15013
7023	12935
4202	1444
12623	8963
850	15013
13100	8210
3962	640
5920	10936
14700	2944
4084	3821
14535	14222
9651	13897
10991	10072
10991	365
9998	1455
32	6310
13171	4789
6562	11896
14778	9793
10991	10989
9791	4745
13635	10590
12370	9
14185	15395
16019	10579
9840	16076
64	5964
54	9465
6322	15043
3592	3593
3155	6235
2961	857
616	11355
6322	5364
8656	2344
488	11688
7318	14322
7161	4527
8690	1836
11392	5895
3155	6709
11177	9745
11484	4742
5280	2347
11117	10718
10707	10599
7580	4742
12510	1455
40	1232
6846	8793
12540	15888
8690	14337
4746	8925
8142	5964
47	2328
7829	3375
6322	11244
6322	12047
493	4456
2942	5055
7413	913
14535	11637
3432	14664
13036	14272
2140	9821
10498	562
13326	5874
15468	10685
12991	2808
13731	15552
9998	13319
7023	7322
10461	7167
10991	8619
6846	7580
15156	11268
3592	5569
4084	3824
10461	5991
13065	15765
12696	2424
7413	5964
8852	2404
692	9403
44	16231
2442	5166
2167	31
15468	7478
13731	14409
10991	5978
13900	12740
15415	5964
6322	636
13245	10227
8690	14329
5165	3039
7318	16061
14185	1842
6562	2169
11148	11988
8630	1877
12038	12146
9443	396
1192	8242
12795	15089
3566	14752
6998	3259
16076	9412
3829	3777
8696	9179
4928	8635
488	15776
14950	32
5686	13492
4096	10677
1171	8059
13146	3415
11869	6653
849	3795
11869	15013
13396	4554
11605	11467
5165	1444
6180	1686
13065	13014
2579	3348
1993	5964
10991	7322
3243	15396
9055	838
7664	9920
2075	5145
11220	1549
2928	480
16019	2404
12947	5903
1537	866
12748	32
6322	16060
7023	9821
2371	13410
7829	11470
10461	2365
3592	10856
13036	6108
5443	6322
10498	16075
14950	493
8793	16076
12618	13493
7224	1781
15156	8690
13486	5378
3373	9843
6322	11413
5569	305
61	12717
7267	1137
3592	4042
3117	8549
8520	6349
11484	324
8696	3468
6322	9666
4928	493
12778	13567
6505	14426
6730	11656
12947	14532
4499	4919
739	4467
11470	8690
243	5257
4096	9549
13065	106
7854	4726
9840	6981
8133	8047
2579	3577
16076	9
7161	9040
5211	1560
5601	8793
1192	8047
37	10579
2242	4363
5652	15873
6953	10440
13639	782
13731	5783
16134	14743
13731	1755
13065	3480
13914	2308
8690	14405
12098	12133
488	10079
10991	2376
10707	1607
14950	14337
36	6397
2242	5268
15663	4358
2942	4919
4096	6443
5686	16051
4044	4481
6322	2476
11903	13410
5373	1845
16019	6048
7318	11111
15487	15729
13171	1686
12540	7386
14185	11329
11177	6480
13894	2199
9479	1834
13900	4338
62	8640
2579	1961
10461	4190
7699	6826
10498	13956
6322	13499
5483	8395
8690	14950
7318	14231
493	12919
6322	360
10714	11280
2433	2546
7388	8960
15468	13125
11894	8728
8520	11458
5219	1243
12510	4228
11484	10142
9712	932
1192	7680
13986	13894
8690	15189
12421	185
10991	11124
10461	5986
12870	2367
12421	14545
3	6730
13171	5218
1414	9264
6322	2625
4096	2451
2242	5886
12334	11030
8059	809
9468	6745
10267	1444
15487	9680
10461	3202
15468	13543
3995	47
11143	8565
11143	5741
7345	1836
9889	9141
9889	1162
15965	8023
9373	54
10991	1503
7829	10815
13458	5964
488	9695
4255	10707
4700	15546
8078	7782
616	4145
96	60
6957	3677
7	8243
10991	6294
9244	10498
9846	4363
10893	15618
14645	13493
3592	12373
488	1567
10214	2268
44	4363
13984	2367
11869	11619
13245	2126
12421	16199
7023	7436
11561	1394
11117	15854
11188	15637
5533	8928
10461	520
7161	12837
12214	11852
6482	6544
3051	1808
10395	1353
10974	486
11484	14533
12775	6730
9395	11980
10461	15013
6516	13273
12795	1054
14391	8197
7626	2358
616	11037
7345	7302
14255	14431
8078	2782
11869	2765
16019	6322
8523	10821
10461	11087
7106	4848
2140	4212
616	9189
6322	12288
13914	14278
243	12887
6482	1652
3446	12537
11484	14987
14201	16190
8133	7921
440	1852
7509	5089
11340	5144
2242	14381
11121	6551
6322	9247
11837	5964
10532	9734
38	775
5443	7045
15487	13787
7664	9415
7699	8570
493	15006
14444	7483
9192	11712
12991	9873
9846	7803
2579	6679
10608	11878
7161	3296
8191	380
8690	15069
1784	1444
7664	5871
12661	16244
14408	14699
3536	14426
11869	15076
4874	6622
7106	14798
5443	16089
10707	12578
4669	13027
3272	12030
2928	372
10991	630
1784	6105
10543	1836
488	14095
13486	13731
8879	8706
6482	2992
915	7441
243	1063
8656	8787
12334	15184
8879	8708
44	6430
15795	11849
11470	12838
493	7676
11869	2563
5511	8570
15468	12198
6948	1826
3155	4067
16186	4564
10217	2328
7748	14924
3962	14523
1770	10049
12748	4213
13914	12713
13894	14338
11484	4874
44	13663
9187	1574
15468	16214
2371	12903
6322	12396
2016	917
12795	2194
10217	14986
6322	6324
44	7450
8133	6319
3361	4410
3592	5938
10154	1836
7699	380
96	227
7388	6304
6322	3898
2371	774
3592	14149
10498	12252
16019	5741
8078	8558
14431	5268
52	8299
7388	3429
16188	14393
10991	15578
11484	7398
15965	5572
13731	10936
488	16147
44	16059
1414	1427
4499	10780
14535	10795
5205	4217
6948	13641
8696	5846
1296	8570
243	3053
13413	6099
12143	1036
1159	22
8690	11470
10532	5497
11869	8047
9653	14950
2942	3564
8078	1652
12143	1606
13486	8494
15712	6773
3162	10579
7388	3273
13253	514
13731	15184
13731	9918
5483	788
6322	15027
10991	13079
6322	1594
5686	8084
11848	6221
11470	9662
5684	6558
13984	7081
9889	2373
7267	11078
16189	1444
7385	9218
1556	10217
14185	6003
16019	5084
12623	8512
10991	4406
7161	13515
4819	6027
4599	7829
739	10142
2622	2483
10461	15527
12991	13850
5920	5325
13894	9167
8994	411
3592	5907
14585	7398
6322	150
29	15849
243	5661
493	3374
9651	11361
6322	11578
44	8024
12947	1664
1100	6926
2442	3824
10104	9734
13900	3056
3592	5665
6105	7570
14213	9911
13900	1871
3155	6562
14185	5808
4125	13731
6025	11682
11108	9798
4096	11823
7318	5723
13894	7161
15487	9520
7318	13623
9479	14587
7023	3522
14950	2326
5686	7781
2225	6835
11220	514
2622	5839
10707	1662
8656	2372
96	6159
1125	13344
9373	15946
9793	5964
3143	804
14110	6830
6948	5741
9138	14532
6180	1688
1202	12822
11869	2288
5920	1929
10991	2078
10991	13039
12510	15666
6482	11739
11484	13731
7388	9900
5373	3232
16019	8114
14950	13193
49	12935
11078	109
7345	11948
11869	10204
12696	1153
7318	15663
9889	5888
3155	16008
11903	10699
6322	10613
10498	5481
14185	15013
9889	633
3155	6304
6322	9621
8007	36
11455	4677
12748	15552
12748	13731
6322	12243
10966	13298
6322	6331
616	1539
14185	3415
6322	11315
8078	13248
11340	3513
11392	7357
96	8690
12214	5955
13321	9178
5686	6909
5785	14728
3117	6456
61	14326
10893	2404
10461	6977
12334	13752
16076	13035
14593	2028
9192	15393
2961	11662
13446	6105
12038	2367
11484	4031
493	1859
2643	4606
729	1684
13486	14912
10991	11834
10154	7322
2161	5660
11484	8826
7318	1055
14444	12947
14444	6092
488	2709
9659	7084
8852	8265
44	7803
1202	13486
3446	9461
10991	11075
11130	3081
10991	8735
10991	1270
10498	12542
14932	15879
10498	1929
2161	7584
2605	6114
11869	8500
4255	10839
8656	14374
13731	5416
12038	9375
13731	12316
9846	12938
49	10906
13274	16144
13486	5741
6322	14070
15156	15652
6948	4067
15487	14811
5489	12971
10991	15388
7267	10045
11894	7481
7161	5572
616	13360
6322	1308
15076	8047
12238	31
13731	14407
3020	8000
5914	10890
8690	10621
6322	700
7781	8801
3962	2787
10707	9632
850	12732
11220	14185
14690	14185
7436	2558
5211	6327
13914	14908
2928	5285
2075	2074
1503	3724
16019	13887
3155	10821
3890	2902
5121	12935
10498	1352
5785	4051
11484	7286
13900	5907
488	6469
4242	10126
14700	15695
14700	2950
12510	4436
9889	1003
8747	9306
704	8690
5569	8672
4277	6730
11236	5894
243	15834
9823	9188
11188	13192
6666	12334
11445	8980
13731	5894
4286	11985
14185	1370
4185	7087
493	9025
5569	10829
14950	5964
889	14406
243	10116
5964	13055
6322	11627
8078	7607
10991	15168
13894	12935
6322	2715
10395	13900
8690	10554
14928	7829
4125	11208
14585	14743
5284	13848
12623	9129
2253	8176
3155	3014
3155	12358
14535	1586
6890	15569
10498	9807
12748	5029
5569	1184
8630	6730
6482	13092
10974	10973
3518	7703
5284	54
7388	4712
37	16190
7699	9207
7580	8875
15	15885
616	6562
11869	3312
522	10755
4677	873
13486	14233
488	6322
3962	6990
10991	6749
15488	8559
9568	11903
616	7353
8007	6322
14431	2361
12778	5895
7318	11806
10707	12232
8	15885
9846	3697
13245	14404
6882	13531
12991	15348
11060	15263
469	5895
6280	6281
11484	1447
2140	2139
4044	8617
14928	13310
1503	10991
11484	10692
7436	7589
6322	10599
3542	2375
3962	11427
4648	5507
6948	6533
9889	10440
10461	2391
488	7908
13036	6092
11894	12785
10498	7547
11470	5895
7785	11484
13731	14358
8793	13900
10154	12960
10461	2618
8852	5900
5021	7245
8656	7647
15415	5846
15468	5741
10707	13927
9889	37
44	3226
8690	3374
1503	2053
12991	11199
10991	10571
13155	3237
7781	7447
9192	4232
4096	11796
9138	11543
2075	739
4096	1570
11191	9443
3432	14924
14428	15073
12991	3342
9651	5572
13731	8249
16016	14318
3155	8793
12775	4042
13914	13333
9373	6378
7318	3753
3955	5647
11605	576
12991	73
10498	13576
10217	7829
13914	3454
4606	4906
13321	1666
14185	16069
791	8554
3962	4261
5566	7068
889	14407
9712	1549
8690	11320
12311	9218
6322	13948
13419	2650
1444	9046
488	8967
15498	470
9640	5741
7388	2189
6322	3237
7318	1207
6322	2204
13747	5964
4928	14587
739	5874
5443	12103
13712	6304
1086	6315
4096	16202
1192	6819
739	1570
9568	12745
1444	1570
6322	243
6322	2527
4309	4874
7115	7785
4921	2397
7161	13287
1202	226
12593	12817
2253	2117
14213	5886
4928	6322
6025	8229
4125	4455
10707	9047
11447	16211
2579	7523
44	1462
12370	12947
14593	16034
61	12716
744	13263
8078	4584
6730	11073
15712	15683
15712	10403
242	3954
37	9407
10768	10974
9840	13307
11561	11814
14585	7078
11484	7087
744	2908
44	9010
16011	9798
3962	10582
2643	10606
3699	735
10395	3715
5268	1444
13065	8117
13639	12391
4928	32
14053	2944
2539	3931
